time,target,true_x,true_z,meas_x,meas_z,ekf_x,ekf_z
51.2,TARGET_1,-0.467673,0.460014,-0.452794,0.447967,-0.4554308661938601,0.4477428740590665
51.264,TARGET_1,-0.465193,0.459377,-0.46015,0.476929,-0.45859470741255615,0.470152682969015
51.328,TARGET_1,-0.462714,0.45874,-0.460582,0.445186,-0.4598091765270002,0.4510183465133367
51.392,TARGET_1,-0.460234,0.458103,-0.460126,0.441416,-0.4597807902866572,0.4436587125303634
51.456,TARGET_1,-0.457755,0.457466,-0.448979,0.472093,-0.45084195097829854,0.4654333072932423
51.52,TARGET_1,-0.455275,0.456829,-0.46804,0.446088,-0.46423960771584516,0.45059599507601183
51.584,TARGET_1,-0.452796,0.456193,-0.458481,0.468445,-0.45965844814906665,0.4642593230302814
51.648,TARGET_1,-0.450316,0.455556,-0.458149,0.454503,-0.4583324022165211,0.4567871466698699
51.712,TARGET_1,-0.447837,0.454919,-0.448479,0.455704,-0.45024926356544137,0.45594803627276204
51.776,TARGET_1,-0.445357,0.454282,-0.455727,0.468255,-0.4542954848682548,0.46537681813705745
51.84,TARGET_1,-0.442878,0.453645,-0.450238,0.435946,-0.450844127473858,0.44283509761679546
51.904,TARGET_1,-0.440398,0.453008,-0.44752,0.458372,-0.44791614712226846,0.4547260424006176
51.968,TARGET_1,-0.437919,0.452372,-0.434859,0.43576,-0.43706656884231293,0.4401829013583086
52.032,TARGET_1,-0.435439,0.451735,-0.447228,0.441729,-0.44464271152382306,0.4413588031027667
52.096,TARGET_1,-0.432959,0.451098,-0.416253,0.455157,-0.4215007343801902,0.4518855234275873
52.16,TARGET_1,-0.43048,0.450461,-0.435967,0.462455,-0.4321973620689908,0.46003295212456224
52.224,TARGET_1,-0.428,0.449824,-0.429109,0.441479,-0.42927761383878377,0.4458044302393501
52.288,TARGET_1,-0.425521,0.449187,-0.417734,0.438331,-0.4195070861750894,0.44005672897224385
52.352,TARGET_1,-0.423041,0.44855,-0.421857,0.448302,-0.42070612613550307,0.44637402867643156
52.416,TARGET_1,-0.420562,0.447914,-0.429889,0.432203,-0.42757110227432454,0.43549042773822955
52.48,TARGET_1,-0.418082,0.447277,-0.424642,0.459346,-0.42503192552442226,0.45375593454149127
52.544,TARGET_1,-0.415603,0.44664,-0.428607,0.428392,-0.4276582845660873,0.4343250147011132
52.608,TARGET_1,-0.413123,0.446003,-0.432293,0.437374,-0.431281633011419,0.4366619445611377
52.672,TARGET_1,-0.410644,0.445366,-0.409359,0.454087,-0.413652242813486,0.4499662732950443
52.736,TARGET_1,-0.408164,0.444729,-0.402291,0.438111,-0.40391451647981136,0.4408304726033812
52.8,TARGET_1,-0.405685,0.444093,-0.402377,0.445761,-0.4018897673312858,0.4445687356620111
52.864,TARGET_1,-0.403205,0.443456,-0.407734,0.429135,-0.40585723974786186,0.43266611077817624
52.928,TARGET_1,-0.400726,0.442819,-0.383121,0.460581,-0.3871459215400996,0.45397565956504526
52.992,TARGET_1,-0.398246,0.442182,-0.385311,0.453794,-0.3847087104381767,0.4538117706233269
53.056,TARGET_1,-0.395767,0.441545,-0.37775,0.432803,-0.3782019398708197,0.43757833033044047
53.12,TARGET_1,-0.393287,0.440908,-0.39827,0.460107,-0.3935112790088566,0.454935177168244
53.184,TARGET_1,-0.390808,0.440271,-0.403592,0.435188,-0.40139614843338217,0.4398048908337955
53.248,TARGET_1,-0.388328,0.439635,-0.374381,0.434674,-0.37965888641852247,0.43581982965340965
53.312,TARGET_1,-0.385849,0.438998,-0.404605,0.445399,-0.399120986304954,0.44319122108674613
53.376,TARGET_1,-0.383369,0.438361,-0.398915,0.441581,-0.39905648686238604,0.44196196315767633
53.44,TARGET_1,-0.38089,0.437724,-0.381856,0.457418,-0.3852882823687672,0.4537708660504664
53.504,TARGET_1,-0.37841,0.437087,-0.3626,0.446303,-0.3665932761582873,0.4479928597945304
53.568,TARGET_1,-0.375931,0.43645,-0.358986,0.417942,-0.35945189280619055,0.42477610959686174
53.632,TARGET_1,-0.373451,0.435813,-0.364602,0.444613,-0.3626465996398307,0.439968228753295
53.696,TARGET_1,-0.370971,0.435177,-0.382677,0.4278,-0.3780626995632039,0.4306099543091752
53.76,TARGET_1,-0.368492,0.43454,-0.350488,0.416491,-0.3556760749956265,0.4196426200320527
53.824,TARGET_1,-0.366012,0.433903,-0.358117,0.448347,-0.35692954013334716,0.44163815701723735
53.888,TARGET_1,-0.363533,0.433266,-0.345193,0.425024,-0.3468501801214622,0.4288194935623539
53.952,TARGET_1,-0.361053,0.432629,-0.359482,0.43288,-0.35621490663992317,0.43191021089909853
54.016,TARGET_1,-0.358574,0.431992,-0.36099,0.420319,-0.3596612452894159,0.42300128123351666
54.08,TARGET_1,-0.356094,0.431356,-0.37539,0.44304,-0.37221306668497794,0.438401897509779
54.144,TARGET_1,-0.353615,0.430719,-0.340463,0.428404,-0.3468677749448249,0.4306568533927263
54.208,TARGET_1,-0.351135,0.430082,-0.369377,0.430216,-0.36439463538030586,0.4303405114489217
54.272,TARGET_1,-0.348656,0.429445,-0.33447,0.445133,-0.34037676843857506,0.441577460295531
54.336,TARGET_1,-0.346176,0.428808,-0.335367,0.441961,-0.33561980337052855,0.4418028198029811
54.4,TARGET_1,-0.343697,0.428171,-0.355116,0.435101,-0.3505750455065524,0.4366447074213963
54.464,TARGET_1,-0.341217,0.427534,-0.348137,0.413384,-0.3483874331204945,0.41879341018202654
54.528,TARGET_1,-0.338738,0.426898,-0.343715,0.435542,-0.3444654637535448,0.43157891866848214
54.592,TARGET_1,-0.336258,0.426261,-0.328787,0.42357,-0.33151324830819473,0.4253383222404524
54.656,TARGET_1,-0.333779,0.425624,-0.333771,0.445237,-0.33274129301441824,0.4405636066053084
54.72,TARGET_1,-0.331299,0.424987,-0.325208,0.416975,-0.32613276838643723,0.4224069503023843
54.784,TARGET_1,-0.32882,0.42435,-0.328934,0.418422,-0.32772860949544325,0.41927787580862674
54.848,TARGET_1,-0.32634,0.423713,-0.307555,0.429842,-0.311025057101719,0.427231628893704
54.912,TARGET_1,-0.323861,0.423077,-0.335976,0.403694,-0.33012915822217287,0.40908400686041124
54.976,TARGET_1,-0.321381,0.42244,-0.318709,0.441597,-0.32097150953057774,0.43392526900924866
55.04,TARGET_1,-0.318902,0.421803,-0.312756,0.427917,-0.31400427620223365,0.42922162570561545
55.104,TARGET_1,-0.316422,0.421166,-0.299753,0.411264,-0.30190477976186875,0.41526738315369033
55.168,TARGET_1,-0.313942,0.420529,-0.311195,0.405123,-0.30844168342092254,0.4073344764792179
55.232,TARGET_1,-0.311463,0.419892,-0.310433,0.41887,-0.30958063037732914,0.4161048564600257
55.296,TARGET_1,-0.308983,0.419255,-0.295235,0.430432,-0.29777727054283604,0.4269312072735108
55.36,TARGET_1,-0.306504,0.418619,-0.304633,0.431845,-0.30271722754293356,0.4306547150396056
55.424,TARGET_1,-0.304024,0.417982,-0.313819,0.418939,-0.3112650455659738,0.4216797514364094
55.488,TARGET_1,-0.301545,0.417345,-0.30084,0.416432,-0.3027962887020604,0.41757636889133704
55.552,TARGET_1,-0.299065,0.416708,-0.308847,0.409641,-0.30728582116152925,0.4114697736940431
55.616,TARGET_1,-0.296586,0.416071,-0.307617,0.434101,-0.3075631276469553,0.42880562204433254
55.68,TARGET_1,-0.294106,0.415434,-0.278156,0.414324,-0.2837569588804265,0.41749079889091895
55.744,TARGET_1,-0.291627,0.414797,-0.284066,0.402939,-0.2830564719064828,0.40613557806730505
55.808,TARGET_1,-0.289147,0.414161,-0.273483,0.411483,-0.2746012281937816,0.4100127003030656
55.872,TARGET_1,-0.286668,0.413524,-0.295301,0.404071,-0.29033243388973873,0.4053870718510263
55.936,TARGET_1,-0.284188,0.412887,-0.273439,0.405221,-0.2764751798724436,0.40504901307032176
56.0,TARGET_1,-0.281709,0.41225,-0.262916,0.413059,-0.2649684696200474,0.4109518521046663
56.064,TARGET_1,-0.279229,0.411613,-0.291468,0.429162,-0.28556231362975487,0.42502582786994003
56.128,TARGET_1,-0.27675,0.410976,-0.270452,0.416308,-0.2733681482118701,0.4182493701048682
56.192,TARGET_1,-0.27427,0.41034,-0.278823,0.415346,-0.2773397414210744,0.4159920267504306
56.256,TARGET_1,-0.271791,0.409703,-0.26387,0.392475,-0.2661209724193776,0.3978334392203343
56.32,TARGET_1,-0.269311,0.409066,-0.262535,0.408148,-0.26266317935453115,0.40562217481599233
56.384,TARGET_1,-0.266832,0.408429,-0.267012,0.398877,-0.2655286534299773,0.4003674108871257
56.448,TARGET_1,-0.264352,0.407792,-0.278383,0.403176,-0.2754773706918226,0.4025357145801783
56.512,TARGET_1,-0.261873,0.407155,-0.272077,0.402891,-0.272726660378766,0.40278181254001266
56.576,TARGET_1,-0.259393,0.406518,-0.258852,0.411177,-0.26150891300894313,0.4091048792106245
56.64,TARGET_1,-0.256913,0.405882,-0.245088,0.418364,-0.2479288668119519,0.4160315495906231
56.704,TARGET_1,-0.254434,0.405245,-0.236116,0.386951,-0.2374929046750395,0.39346782300100674
56.768,TARGET_1,-0.251954,0.404608,-0.246358,0.387019,-0.24352569479832553,0.38828304149137866
56.832,TARGET_1,-0.249475,0.403971,-0.26,0.423252,-0.2563838981541311,0.41525030724879
56.896,TARGET_1,-0.246995,0.403334,-0.265965,0.404866,-0.26406674990350276,0.40736139960632345
56.96,TARGET_1,-0.244516,0.402697,-0.230943,0.409686,-0.23763818208107484,0.40895397900970476
57.024,TARGET_1,-0.242036,0.402061,-0.25421,0.413595,-0.2503618203565282,0.4125158873865232
57.088,TARGET_1,-0.239557,0.401424,-0.247983,0.396635,-0.2482277438377396,0.40029883882868433
57.152,TARGET_1,-0.237077,0.400787,-0.227097,0.396997,-0.23095689003951275,0.3975664447251771
57.216,TARGET_1,-0.234598,0.40015,-0.231706,0.38415,-0.23070061751951051,0.38709623651660857
57.28,TARGET_1,-0.232118,0.399513,-0.246796,0.402363,-0.24307974193595766,0.39883192396064876
57.344,TARGET_1,-0.229639,0.398876,-0.222231,0.415862,-0.22632586264524024,0.41172233386762136
57.408,TARGET_1,-0.227159,0.398239,-0.237113,0.386888,-0.23430624405364092,0.3926203802415301
57.472,TARGET_1,-0.22468,0.397603,-0.232168,0.377886,-0.23216837489544478,0.3812147067515712
57.536,TARGET_1,-0.2222,0.396966,-0.233955,0.409087,-0.2334765455697699,0.4025655059654407
57.6,TARGET_1,-0.219721,0.396329,-0.214593,0.38273,-0.21799711621144705,0.38716235023069095
57.664,TARGET_1,-0.217241,0.395692,-0.230808,0.405186,-0.2277567069914996,0.40098913978052453
57.728,TARGET_1,-0.214762,0.395055,-0.226014,0.3782,-0.22602414582115243,0.38346035389242206
57.792,TARGET_1,-0.212282,0.394418,-0.219196,0.390546,-0.2202841334817517,0.3887879786780071
57.856,TARGET_1,-0.209803,0.393782,-0.22434,0.381305,-0.2230980559749791,0.3829955845514055
57.92,TARGET_1,-0.207323,0.393145,-0.224155,0.406052,-0.22385847584580554,0.4006518583360216
57.984,TARGET_1,-0.204844,0.392508,-0.22185,0.377162,-0.22199029113087979,0.38260777439352484
58.048,TARGET_1,-0.202364,0.391871,-0.2147,0.409533,-0.21607963024980817,0.4031696693909821
58.112,TARGET_1,-0.199885,0.391234,-0.193163,0.402914,-0.19734881767094342,0.40278574985184473
58.176,TARGET_1,-0.197405,0.390597,-0.209296,0.39216,-0.20608136090020598,0.3945411939203459
58.24,TARGET_1,-0.194925,0.38996,-0.178206,0.376612,-0.1830609310524351,0.3804706258704359
58.304,TARGET_1,-0.192446,0.389324,-0.176321,0.399859,-0.17657696917786406,0.39518526903862083
58.368,TARGET_1,-0.189966,0.388687,-0.18018,0.391151,-0.17835630046733933,0.39194237808217963
58.432,TARGET_1,-0.187487,0.38805,-0.169543,0.379707,-0.17032420890393823,0.382319691356546
58.496,TARGET_1,-0.185007,0.387413,-0.178533,0.393151,-0.175984487662124,0.39055247473190957
58.56,TARGET_1,-0.182528,0.386776,-0.178583,0.371348,-0.1773550576552682,0.3756886769619252
58.624,TARGET_1,-0.180048,0.386139,-0.176928,0.366878,-0.17641331661685128,0.3687914436497738
58.688,TARGET_1,-0.177569,0.385502,-0.174386,0.403398,-0.17456599856494964,0.3952838714586468
58.752,TARGET_1,-0.175089,0.384866,-0.166204,0.383146,-0.167457673221137,0.38586930694539845
58.816,TARGET_1,-0.17261,0.384229,-0.189686,0.374843,-0.18477083752399598,0.3774527928480608
58.88,TARGET_1,-0.17013,0.383592,-0.162362,0.393223,-0.16693491399604227,0.38939414457456023
58.944,TARGET_1,-0.167651,0.382955,-0.15448,0.401458,-0.15656695259223052,0.3984776307122653
59.008,TARGET_1,-0.165171,0.382318,-0.159515,0.367733,-0.15809760987568688,0.3747401052025805
59.072,TARGET_1,-0.162692,0.381681,-0.166495,0.387201,-0.1643606285846373,0.3842556979917941
59.136,TARGET_1,-0.160212,0.381045,-0.157867,0.380574,-0.15887384320917605,0.3813169881309303
59.2,TARGET_1,-0.157733,0.380408,-0.156657,0.380627,-0.1566981050742527,0.3806776097190995
59.264,TARGET_1,-0.155253,0.379771,-0.146679,0.397813,-0.1483939561368594,0.39367074433674204
59.328,TARGET_1,-0.152774,0.379134,-0.149554,0.396292,-0.14885121178717278,0.3955980062148118
59.392,TARGET_1,-0.150294,0.378497,-0.162243,0.371592,-0.1590737510892676,0.37718279259645027
59.456,TARGET_1,-0.147815,0.37786,-0.158915,0.381159,-0.15888307158372283,0.3802104577545263
59.52,TARGET_1,-0.145335,0.377223,-0.140838,0.359046,-0.14410301419598062,0.3637769058861853
59.584,TARGET_1,-0.142856,0.376587,-0.158074,0.366005,-0.1547152270878131,0.3654583222008034
59.648,TARGET_1,-0.140376,0.37595,-0.126714,0.386198,-0.13220316283474484,0.3810832070953622
59.712,TARGET_1,-0.137896,0.375313,-0.125432,0.361824,-0.12584795160409665,0.3660312944634558
59.776,TARGET_1,-0.135417,0.374676,-0.155052,0.376869,-0.1485191053517758,0.37441693876916626
59.84,TARGET_1,-0.132937,0.374039,-0.124939,0.361243,-0.12944904546050928,0.3640683054045225
59.904,TARGET_1,-0.130458,0.373402,-0.129929,0.386582,-0.1293828734086078,0.38124298557444286
59.968,TARGET_1,-0.127978,0.372766,-0.141551,0.364912,-0.13863002620343315,0.36870275147564374
60.032,TARGET_1,-0.125499,0.372129,-0.1373,0.381475,-0.13754716150674665,0.3784686589423084
60.096,TARGET_1,-0.123019,0.371492,-0.111706,0.352926,-0.11645383599067283,0.35860907928764485
60.16,TARGET_1,-0.12054,0.370855,-0.112954,0.362197,-0.11279138277843653,0.3611364610696632
60.224,TARGET_1,-0.11806,0.370218,-0.108789,0.361223,-0.10874638852907129,0.36098691079123546
60.288,TARGET_1,-0.115581,0.369581,-0.105488,0.352826,-0.10524882871823536,0.3544809910284018
60.352,TARGET_1,-0.113101,0.368944,-0.123605,0.38299,-0.11943534954307942,0.3764545501133618
60.416,TARGET_1,-0.110622,0.368308,-0.094278,0.374765,-0.09909846631895158,0.3749752939188777
60.48,TARGET_1,-0.108142,0.367671,-0.119838,0.375074,-0.11508673424133777,0.3750633776871164
60.544,TARGET_1,-0.105663,0.367034,-0.122444,0.365651,-0.12088187997821398,0.36788081525947103
60.608,TARGET_1,-0.103183,0.366397,-0.084532,0.369382,-0.09170029740458642,0.36879978148751136
60.672,TARGET_1,-0.100704,0.36576,-0.104816,0.363269,-0.10135855612368506,0.3644733469303516
0.064,TARGET_2,0.59819,0.49819,0.601182,0.489618,0.6011832730035723,0.489618
0.128,TARGET_2,0.59638,0.49638,0.580103,0.479673,0.5817417441628743,0.4818706606502038
0.192,TARGET_2,0.594569,0.494569,0.598905,0.475187,0.5955066813614507,0.4766140144230345
0.256,TARGET_2,0.592759,0.492759,0.604826,0.507355,0.6034834850942664,0.5002065744768557
0.32,TARGET_2,0.590949,0.490949,0.609916,0.485741,0.6093295648311509,0.48910227063209877
0.384,TARGET_2,0.589139,0.489139,0.572275,0.499588,0.5794166454423194,0.49720262686455785
0.448,TARGET_2,0.587329,0.487329,0.596115,0.482611,0.5922869204477185,0.4860042601163422
0.512,TARGET_2,0.585518,0.485518,0.596895,0.482583,0.5959202177248529,0.4833830089870737
0.576,TARGET_2,0.583708,0.483708,0.597804,0.476922,0.5974899982681784,0.47843742082326324
0.64,TARGET_2,0.581898,0.481898,0.563793,0.495547,0.5702992719753548,0.49152693304453604
0.704,TARGET_2,0.580088,0.480088,0.579468,0.472245,0.5768188725828428,0.476705997798804
0.768,TARGET_2,0.578278,0.478278,0.59703,0.465826,0.5926202837208017,0.4683656620541321
0.832,TARGET_2,0.576467,0.476467,0.560562,0.472254,0.5668622113330616,0.47124687032263723
0.896,TARGET_2,0.574657,0.474657,0.572895,0.469083,0.5709487110696781,0.46953802716859916
0.96,TARGET_2,0.572847,0.472847,0.591287,0.473381,0.5868666550834669,0.4725140814914465
1.024,TARGET_2,0.571037,0.471037,0.558193,0.454437,0.5637970786070933,0.4585756431777451
1.088,TARGET_2,0.569227,0.469227,0.573368,0.482472,0.5708901062211333,0.4768926456644146
1.152,TARGET_2,0.567417,0.467417,0.573523,0.474626,0.5727148176263688,0.4751495923368434
1.216,TARGET_2,0.565606,0.465606,0.565844,0.479446,0.5669945645936104,0.47842023426991775
1.28,TARGET_2,0.563796,0.463796,0.561555,0.46116,0.5622379030984115,0.46517265228296334
1.344,TARGET_2,0.561986,0.461986,0.575843,0.444947,0.5727092573978229,0.4496652317739402
1.408,TARGET_2,0.560176,0.460176,0.560322,0.464487,0.5627168998973715,0.4609687763536645
1.472,TARGET_2,0.558366,0.458366,0.554365,0.45301,0.5556063797688968,0.4548089730622723
1.536,TARGET_2,0.556555,0.456555,0.561488,0.439134,0.5597496926320555,0.4427485782812756
1.6,TARGET_2,0.554745,0.454745,0.557065,0.468699,0.5573655181748491,0.4625971830598765
1.664,TARGET_2,0.552935,0.452935,0.533638,0.453874,0.5379128738344956,0.4557958437435716
1.728,TARGET_2,0.551125,0.451125,0.550032,0.450782,0.5467624843324366,0.4518922380354462
1.792,TARGET_2,0.549315,0.449315,0.530561,0.446882,0.5332134473684269,0.4479204400644296
1.856,TARGET_2,0.547504,0.447504,0.540569,0.439379,0.5382581916184556,0.4412711193415756
1.92,TARGET_2,0.545694,0.445694,0.564526,0.445886,0.5588978165618399,0.4448795184165305
1.984,TARGET_2,0.543884,0.443884,0.552978,0.428616,0.5542663772185515,0.4324138374577878
2.048,TARGET_2,0.542074,0.442074,0.524558,0.453326,0.5304322757606581,0.4482610874639578
2.112,TARGET_2,0.540264,0.440264,0.529336,0.424285,0.5286899514046451,0.42972239918471183
2.176,TARGET_2,0.538453,0.438453,0.539736,0.436508,0.5368971215870555,0.43487408053259957
2.24,TARGET_2,0.536643,0.436643,0.555287,0.4465,0.5514822407807278,0.44388070084988285
2.304,TARGET_2,0.534833,0.434833,0.547457,0.422768,0.5483621337498336,0.42770772559888026
2.368,TARGET_2,0.533023,0.433023,0.530807,0.437353,0.5343136650647633,0.4349887969468934
2.432,TARGET_2,0.531213,0.431213,0.546728,0.419619,0.5438166688414559,0.4232116251329767
2.496,TARGET_2,0.529402,0.429402,0.526,0.433568,0.5294640384728769,0.4310075783990855
2.56,TARGET_2,0.527592,0.427592,0.536441,0.439911,0.534661136478361,0.4378062785190819
2.624,TARGET_2,0.525782,0.425782,0.541871,0.444162,0.5403212374400932,0.4426991191862787
2.688,TARGET_2,0.523972,0.423972,0.53866,0.431989,0.5389660156596058,0.4344858072006643
2.752,TARGET_2,0.522162,0.422162,0.516109,0.433093,0.5204972762462006,0.4332587365780884
2.816,TARGET_2,0.520351,0.420351,0.506897,0.434844,0.508900441814372,0.43428373041602125
2.88,TARGET_2,0.518541,0.418541,0.533871,0.406927,0.5279585331081428,0.41318366253071004
2.944,TARGET_2,0.516731,0.416731,0.519398,0.398274,0.5207015951856844,0.40157348560590533
3.008,TARGET_2,0.514921,0.414921,0.523559,0.407487,0.522553166228346,0.4060069770013384
3.072,TARGET_2,0.513111,0.413111,0.497416,0.428043,0.5022609460114024,0.42260600406362253
3.136,TARGET_2,0.511301,0.411301,0.517606,0.40951,0.5137324612252426,0.41246585204547215
3.2,TARGET_2,0.50949,0.40949,0.528508,0.416028,0.5253103828052694,0.4152632392822484
3.264,TARGET_2,0.50768,0.40768,0.518251,0.403304,0.5196133575194183,0.40602361805579956
3.328,TARGET_2,0.50587,0.40587,0.514793,0.415381,0.5156711802105489,0.41311564648042376
3.392,TARGET_2,0.50406,0.40406,0.488325,0.422409,0.4935925003764981,0.41990962065022225
3.456,TARGET_2,0.50225,0.40225,0.506258,0.400689,0.5027969480667589,0.4049902198094387
3.52,TARGET_2,0.500439,0.400439,0.507034,0.396241,0.5056131522420302,0.3981219240728612
3.584,TARGET_2,0.498629,0.398629,0.479021,0.41312,0.48409095424881166,0.4092150586267562
3.648,TARGET_2,0.496819,0.396819,0.490733,0.387762,0.48834457447467144,0.3924260401630705
3.712,TARGET_2,0.495009,0.395009,0.478622,0.41059,0.4800596989624741,0.40608249626602705
3.776,TARGET_2,0.493199,0.393199,0.478714,0.37613,0.47794372148566755,0.38268127810892283
3.84,TARGET_2,0.491388,0.391388,0.488302,0.38291,0.485401903266144,0.3826211644107344
3.904,TARGET_2,0.489578,0.389578,0.483984,0.384353,0.48380691354827426,0.3837244003210738
3.968,TARGET_2,0.487768,0.387768,0.502278,0.37195,0.4979863802058662,0.37469229859096564
4.032,TARGET_2,0.485958,0.385958,0.469049,0.391949,0.47507027643183447,0.38754327922172516
4.096,TARGET_2,0.484148,0.384148,0.484036,0.396794,0.48186214108408915,0.3946018954022747
4.16,TARGET_2,0.482337,0.382337,0.486691,0.392601,0.4855441897510187,0.39306224023586345
4.224,TARGET_2,0.480527,0.380527,0.489603,0.363885,0.48829675015575424,0.3705616270962436
4.288,TARGET_2,0.478717,0.378717,0.465751,0.396813,0.4704427208426275,0.39039371725423017
4.352,TARGET_2,0.476907,0.376907,0.475831,0.362202,0.473899209575739,0.3684841009660381
4.416,TARGET_2,0.475097,0.375097,0.481914,0.379568,0.4799503167929547,0.37693668211567716
4.48,TARGET_2,0.473286,0.373286,0.473679,0.383398,0.4748802329526641,0.38176021510339136
4.544,TARGET_2,0.471476,0.371476,0.473484,0.37298,0.473417774694896,0.3748528631302422
4.608,TARGET_2,0.469666,0.369666,0.486496,0.386963,0.4837609245104831,0.38428326078767494
4.672,TARGET_2,0.467856,0.367856,0.48217,0.383956,0.48264330302662495,0.38407897471071345
4.736,TARGET_2,0.466046,0.366046,0.473294,0.350381,0.47473785050502326,0.3579327705377102
4.8,TARGET_2,0.464235,0.364235,0.458864,0.376848,0.4618464160854027,0.37210993351751637
4.864,TARGET_2,0.462425,0.362425,0.45704,0.344286,0.4570308730567058,0.3502894650325614
4.928,TARGET_2,0.460615,0.360615,0.474426,0.361108,0.47024629823324215,0.3585259063140292
4.992,TARGET_2,0.458805,0.358805,0.477933,0.352618,0.4760648351523004,0.3539611708850443
5.056,TARGET_2,0.456995,0.356995,0.455462,0.343952,0.4593468734641594,0.3458462406776839
5.12,TARGET_2,0.455185,0.355185,0.471681,0.357778,0.4687474046995841,0.3549750869206238
5.184,TARGET_2,0.453374,0.353374,0.445107,0.348009,0.44958536235231095,0.34914756786479095
5.248,TARGET_2,0.451564,0.351564,0.432789,0.370787,0.4357219042886371,0.3653536672676728
5.312,TARGET_2,0.449754,0.349754,0.468804,0.333976,0.4610694145563964,0.3411439201611707
5.376,TARGET_2,0.447944,0.347944,0.462836,0.366435,0.46271560865937816,0.3606703987224769
5.44,TARGET_2,0.446134,0.346134,0.445087,0.348283,0.4485978962442043,0.35087337432218013
5.504,TARGET_2,0.444323,0.344323,0.463758,0.363451,0.46053143260510354,0.3606701841303771
5.568,TARGET_2,0.442513,0.342513,0.461364,0.335737,0.46093019686544895,0.3414635536137639
5.632,TARGET_2,0.440703,0.340703,0.436127,0.329641,0.4407939559835379,0.3318535307364951
5.696,TARGET_2,0.438893,0.338893,0.454695,0.337193,0.45120492344300905,0.33582413513912235
5.76,TARGET_2,0.437083,0.337083,0.422436,0.352065,0.428162344337303,0.34779996635615473
5.824,TARGET_2,0.435272,0.335272,0.417572,0.352196,0.4190007103053771,0.35075069903291045
5.888,TARGET_2,0.433462,0.333462,0.415378,0.352176,0.4152680085797376,0.35148213845320314
5.952,TARGET_2,0.431652,0.331652,0.448711,0.346647,0.44123593974157715,0.34783022064707664
6.016,TARGET_2,0.429842,0.329842,0.431125,0.345981,0.43317784846173496,0.34627584508489284
6.08,TARGET_2,0.428032,0.328032,0.408814,0.325453,0.4131747386074541,0.32972069888969224
6.144,TARGET_2,0.426221,0.326221,0.427616,0.329202,0.42380028471622055,0.3290859262685547
6.208,TARGET_2,0.424411,0.324411,0.42137,0.310189,0.42109729570256904,0.31415805578329314
6.272,TARGET_2,0.422601,0.322601,0.427831,0.307432,0.4257214556201166,0.3086765577363971
6.336,TARGET_2,0.420791,0.320791,0.418423,0.301749,0.4193060019714374,0.3028811451304163
6.4,TARGET_2,0.418981,0.318981,0.408074,0.311281,0.4098519012972606,0.30885538687309044
6.464,TARGET_2,0.41717,0.31717,0.411362,0.308007,0.4103506854503065,0.30784397406392744
6.528,TARGET_2,0.41536,0.31536,0.431259,0.316547,0.42660264821573574,0.31463278195210187
6.592,TARGET_2,0.41355,0.31355,0.40669,0.316468,0.4108083954505812,0.3157328337668017
6.656,TARGET_2,0.41174,0.31174,0.425183,0.309361,0.42180668812125754,0.3108401487648526
6.72,TARGET_2,0.40993,0.30993,0.406825,0.291928,0.409459483699084,0.2958580398312091
6.784,TARGET_2,0.40812,0.30812,0.405818,0.296347,0.40597426852931234,0.29583069751505126
6.848,TARGET_2,0.406309,0.306309,0.415859,0.319133,0.41366221047477114,0.31379218759783045
6.912,TARGET_2,0.406907,0.30382,0.387989,0.299101,0.3929100474610773,0.3019628250390912
6.976,TARGET_2,0.407505,0.301331,0.41517,0.289063,0.40975534630005556,0.2919077507629359
7.04,TARGET_2,0.408103,0.298842,0.413849,0.295703,0.4127967966285797,0.29475456144020085
7.104,TARGET_2,0.408701,0.296353,0.404753,0.295687,0.4062923144475861,0.29526173370029085
7.168,TARGET_2,0.409299,0.293863,0.39115,0.305874,0.39417563896662133,0.30308365644302154
7.232,TARGET_2,0.409897,0.291374,0.398445,0.28952,0.3969454920846227,0.29239611889488104
7.296,TARGET_2,0.410495,0.288885,0.421352,0.299772,0.41610252234848893,0.2983110414098305
7.36,TARGET_2,0.411093,0.286396,0.404892,0.281654,0.40710210128462876,0.28530149557164525
7.424,TARGET_2,0.411691,0.283907,0.405483,0.293836,0.40573962789921614,0.2917617294586667
7.488,TARGET_2,0.412289,0.281417,0.418333,0.291406,0.4156260882889956,0.2916378676129993
7.552,TARGET_2,0.412887,0.278928,0.417436,0.270926,0.41682159060702534,0.2756638450449847
7.616,TARGET_2,0.413485,0.276439,0.414378,0.278978,0.414838760932198,0.2781334644980392
7.68,TARGET_2,0.414083,0.27395,0.402235,0.285497,0.4048489511792543,0.2835663109474786
7.744,TARGET_2,0.414681,0.271461,0.430789,0.26311,0.42488874372961216,0.26799800404848345
7.808,TARGET_2,0.415279,0.268971,0.399325,0.273744,0.4047388092179447,0.2720301510305625
7.872,TARGET_2,0.415877,0.266482,0.413265,0.263742,0.4109980130555593,0.26549970221205677
7.936,TARGET_2,0.416474,0.263993,0.410855,0.24876,0.41032126525331886,0.2522919889649665
8.0,TARGET_2,0.417072,0.261504,0.426218,0.269665,0.42284211779201936,0.2658433510505518
8.064,TARGET_2,0.41767,0.259015,0.434949,0.240698,0.4321152943908181,0.2465954606350911
8.128,TARGET_2,0.418268,0.256526,0.42856,0.271176,0.42979761642285924,0.2656890828830632
